0.99888,0.01128892,-0.04595003,-1.224279,-0.01218132,0.9997417,-0.0191876,-0.7287421,0.04572155,0.01972584,0.9987594,21.84042
0.9988593,0.01299421,-0.04594914,-1.280807,-0.01370812,0.9997896,-0.0152561,-0.7604717,0.04574123,0.01586857,0.9988272,22.77432
0.9988876,0.0137903,-0.04509495,-1.334841,-0.01432558,0.9998304,-0.0115685,-0.7929673,0.04492776,0.01220164,0.9989157,23.70953
0.9989649,0.01285173,-0.0436358,-1.385747,-0.01325687,0.9998715,-0.009007757,-0.8209244,0.04351442,0.009576906,0.9990068,24.65175
0.9990298,0.01265253,-0.04218321,-1.436633,-0.01299403,0.9998849,-0.007831284,-0.8456208,0.04207926,0.008371815,0.9990791,25.59694
0.9990746,0.01289592,-0.04103309,-1.487044,-0.01333334,0.999857,-0.01040438,-0.8702127,0.04089305,0.01094186,0.9991036,26.54471
0.9990967,0.0139101,-0.04015465,-1.538025,-0.01454998,0.9997711,-0.01568743,-0.8971121,0.03992724,0.01625751,0.9990703,27.49627
0.9991533,0.01320645,-0.03896502,-1.586551,-0.01396325,0.9997178,-0.01921474,-0.9254151,0.03870026,0.01974255,0.9990558,28.45466
0.9992105,0.01079096,-0.03823584,-1.633363,-0.01148611,0.9997718,-0.01800793,-0.955563,0.03803279,0.01843289,0.9991064,29.42293
0.9992215,0.009086312,-0.03839229,-1.680971,-0.009596057,0.9998679,-0.01311391,-0.9838377,0.03826806,0.01347211,0.9991766,30.39839
0.9992105,0.005838117,-0.03929763,-1.728893,-0.006198498,0.9999398,-0.00905494,-1.011772,0.03924239,0.009291377,0.9991865,31.37765
0.999183,-0.001840283,-0.04037463,-1.768976,0.001460769,0.9999545,-0.009427292,-1.036363,0.04039014,0.009360611,0.9991401,32.35714
0.9991063,-0.004894794,-0.04198475,-1.815834,0.004337365,0.9999014,-0.01335777,-1.059789,0.04204599,0.01316373,0.9990289,33.33631
0.9990442,-0.004076714,-0.0435224,-1.870663,0.003306848,0.999837,-0.01774634,-1.088016,0.04358766,0.01758545,0.9988948,34.32021
0.998962,-0.003501086,-0.04541814,-1.92978,0.002639355,0.9998156,-0.0190194,-1.12988,0.04547635,0.01887978,0.9987869,35.33097
0.9989126,-0.003564847,-0.046487,-1.993748,0.002782576,0.9998536,-0.01688161,-1.194548,0.04654037,0.0167339,0.9987762,36.38751
0.9988708,-0.0002386257,-0.04750925,-2.061112,-0.0004151975,0.9999053,-0.01375168,-1.249881,0.04750803,0.01375587,0.9987761,37.4285
0.9988085,2.160348E-06,-0.04880145,-2.126953,-0.0006257569,0.9999183,-0.01276297,-1.305052,0.04879743,0.0127783,0.9987269,38.47151
0.9987592,0.0008809214,-0.04979299,-2.190967,-0.001403287,0.9999443,-0.01045676,-1.349142,0.04978101,0.01051366,0.9987048,39.50365
0.9987569,0.0004894213,-0.04984526,-2.256115,-0.0008210333,0.9999776,-0.006632571,-1.393047,0.0498409,0.00666525,0.9987349,40.53855
0.9987132,0.0064665,-0.05030151,-2.32994,-0.006722014,0.9999653,-0.004912121,-1.426813,0.050268,0.005243927,0.9987219,41.56111
0.9987143,0.006952179,-0.05021498,-2.399728,-0.007192513,0.9999635,-0.004606971,-1.460731,0.05018112,0.004962219,0.9987278,42.58303
0.9987083,0.006676282,-0.0503716,-2.465214,-0.007006772,0.999955,-0.00638728,-1.489501,0.05032669,0.006731971,0.9987101,43.59302
0.9987013,0.008983148,-0.05015069,-2.535885,-0.00945617,0.9999129,-0.009202712,-1.52285,0.05006365,0.009664992,0.9986992,44.5979
0.9986535,0.008808468,-0.05112439,-2.600016,-0.009296065,0.9999135,-0.009307503,-1.559885,0.05103798,0.009770225,0.9986489,45.59882
0.9986012,0.006863746,-0.05242779,-2.661881,-0.00728016,0.9999434,-0.007755765,-1.593756,0.05237159,0.008126598,0.9985945,46.59803
0.998554,0.007061951,-0.05329345,-2.728914,-0.007431486,0.9999497,-0.006738977,-1.629817,0.05324317,0.007125281,0.9985561,47.59275
0.9985154,0.009830435,-0.05357609,-2.800794,-0.01032218,0.999907,-0.008909522,-1.664529,0.05348352,0.009449317,0.998524,48.57856
0.9984686,0.0102379,-0.05436634,-2.871336,-0.01103255,0.9998363,-0.01433651,-1.697621,0.05421067,0.01491435,0.9984181,49.556
0.9984385,0.01064895,-0.05483888,-2.937935,-0.0114946,0.9998195,-0.01512829,-1.729013,0.05466788,0.01573501,0.9983805,50.53773
0.9984274,0.01026893,-0.05511221,-3.002463,-0.01093885,0.9998697,-0.01186763,-1.766742,0.05498316,0.01245183,0.9984096,51.51845
0.9984356,0.007566176,-0.0554007,-3.065844,-0.008064009,0.999929,-0.008767995,-1.798994,0.05533043,0.009201029,0.9984256,52.49501
0.9984285,0.006348755,-0.05568046,-3.130185,-0.006799312,0.9999456,-0.007906116,-1.830051,0.05562724,0.008272279,0.9984173,53.46498
0.9984326,0.003282949,-0.05587138,-3.19152,-0.00377969,0.9999542,-0.00878744,-1.858398,0.05583997,0.008984842,0.9983992,54.42804
0.9984068,-0.0001460363,-0.05642638,-3.248811,-0.0004508913,0.9999441,-0.010566,-1.886487,0.05642476,0.01057461,0.9983508,55.39178
0.9983367,-0.001591214,-0.05763218,-3.310922,0.001036802,0.9999529,-0.009648457,-1.913841,0.05764481,0.009572654,0.9982912,56.35039
0.9982641,-0.004382863,-0.05873397,-3.371514,0.004075329,0.9999773,-0.005354817,-1.938229,0.05875611,0.005106161,0.9982593,57.31251
0.9982268,-0.00596474,-0.05922694,-3.438994,0.005986946,0.999982,0.0001974663,-1.956763,0.0592247,-0.0005517038,0.9982445,58.274
0.9982022,-0.00440776,-0.05977459,-3.511313,0.004547914,0.9999872,0.002208854,-1.975962,0.05976408,-0.002476732,0.9982094,59.2254
0.9981161,-0.002919496,-0.06128511,-3.579193,0.002920554,0.9999957,-7.231076E-05,-1.998111,0.06128506,-0.0001068112,0.9981202,60.16633
0.9980242,-0.001762043,-0.06280674,-3.641784,0.001227247,0.9999627,-0.008552514,-2.021539,0.06281946,0.008458535,0.997989,61.09125
0.9979547,-0.0009592105,-0.0639183,-3.703384,5.024105E-05,0.9998989,-0.01422089,-2.049159,0.06392547,0.0141886,0.9978538,62.00632
0.9978643,0.004204986,-0.0651861,-3.776035,-0.005092497,0.9998965,-0.01345487,-2.078109,0.06512277,0.01375809,0.9977824,62.91678
0.9977905,0.007492613,-0.06601519,-3.84394,-0.0082063,0.9999107,-0.01054641,-2.112094,0.06593028,0.01106485,0.9977628,63.81519
0.9976764,0.01025448,-0.06735521,-3.912602,-0.01087073,0.9999023,-0.008789172,-2.145353,0.06725849,0.009500949,0.9976903,64.69786
0.9975909,0.01034502,-0.0685962,-3.978228,-0.0110335,0.9998924,-0.009665437,-2.173835,0.06848883,0.01039901,0.9975976,65.56672
0.9974616,0.01183547,-0.07021661,-4.046625,-0.01248174,0.9998836,-0.008772233,-2.201409,0.07010461,0.00962639,0.9974931,66.42163
0.9973396,0.0131838,-0.07169363,-4.114442,-0.01380046,0.9998718,-0.008112825,-2.230822,0.07157748,0.009080646,0.9973937,67.26455
0.9972258,0.01296774,-0.07329823,-4.179994,-0.0135235,0.9998834,-0.007090915,-2.258366,0.07319772,0.008062491,0.9972848,68.09328
0.9971241,0.01256612,-0.07473754,-4.244856,-0.01307757,0.9998942,-0.006357728,-2.28331,0.07464974,0.007316829,0.9971829,68.90994
0.9969894,0.01489953,-0.07609372,-4.313021,-0.01525772,0.9998751,-0.004127928,-2.307845,0.07602271,0.005276517,0.9970921,69.71424
0.9968772,0.01677181,-0.07716622,-4.381935,-0.01677976,0.999859,0.0005454462,-2.329476,0.07716449,0.0007510882,0.997018,70.50799
0.9966886,0.01928865,-0.07899331,-4.44551,-0.01916694,0.9998136,0.002298764,-2.355391,0.07902292,-0.0007770902,0.9968724,71.28437
0.9964961,0.02232345,-0.08060564,-4.514875,-0.02246983,0.9997471,-0.0009091952,-2.382091,0.08056495,0.002717205,0.9967456,72.03735
0.9963707,0.02284027,-0.08199948,-4.58021,-0.02361073,0.9996856,-0.008438421,-2.409731,0.08178096,0.01034386,0.9965966,72.76791
0.9962563,0.02164989,-0.08369451,-4.644343,-0.02291184,0.9996374,-0.01414702,-2.432982,0.08335788,0.01601165,0.996391,73.48065
0.9962035,0.02236698,-0.0841333,-4.709494,-0.02381956,0.9995833,-0.01630112,-2.459523,0.08373364,0.01824325,0.9963211,74.17539
0.9960873,0.02480834,-0.08482128,-4.77573,-0.02599143,0.9995793,-0.01287207,-2.490277,0.08446625,0.01502633,0.996313,74.85147
0.9959529,0.02606958,-0.08601342,-4.837515,-0.02697536,0.999592,-0.009385091,-2.525955,0.08573366,0.01166735,0.9962497,75.50744
0.9959075,0.02291063,-0.08742661,-4.891889,-0.02409575,0.9996312,-0.01252425,-2.556654,0.08710742,0.01457961,0.9960922,76.13828
0.9960426,0.01503549,-0.08759638,-4.937677,-0.01662384,0.9997098,-0.0174314,-2.585469,0.08730887,0.0188186,0.9960035,76.7501
0.9961635,0.01044107,-0.08688679,-4.985837,-0.01249941,0.9996532,-0.02317957,-2.616742,0.08661463,0.02417667,0.9959484,77.34409
0.9963973,0.01211154,-0.08393973,-5.039038,-0.01414999,0.9996182,-0.02373245,-2.646048,0.08362024,0.02483469,0.9961881,77.92534
0.9966394,0.01770654,-0.07997749,-5.092732,-0.01941041,0.9995998,-0.02057726,-2.675699,0.07958113,0.0220605,0.9965842,78.49464
0.9970121,0.01664848,-0.07543122,-5.133801,-0.01801913,0.999684,-0.01752686,-2.70184,0.07511558,0.01883369,0.9969969,79.04953
0.9974633,0.01217037,-0.07013516,-5.159772,-0.01315774,0.9998205,-0.01363335,-2.729207,0.06995665,0.01452158,0.9974443,79.5923
0.998024,0.007887781,-0.06233726,-5.183357,-0.008483336,0.9999208,-0.009294846,-2.7568,0.062259,0.009805306,0.9980118,80.12304
0.9985955,0.01068615,-0.05189267,-5.208269,-0.01122407,0.9998861,-0.01008572,-2.780022,0.05177898,0.010654,0.9986017,80.63455
0.9991827,0.01624761,-0.03701415,-5.235209,-0.01664974,0.9998054,-0.01058172,-2.801727,0.03683502,0.01118935,0.9992587,81.13538
0.9995878,0.02136933,-0.01917552,-5.248892,-0.02156744,0.9997155,-0.01018473,-2.822088,0.01895242,0.0105941,0.9997642,81.62286
0.9997985,0.01993349,0.002394767,-5.236828,-0.01990872,0.9997522,-0.009958356,-2.839863,-0.002592678,0.009908671,0.9999475,82.09701
0.9994836,0.01619025,0.02775764,-5.207469,-0.01594,0.9998305,-0.009213406,-2.859306,-0.0279021,0.00876619,0.9995722,82.55594
0.9982814,0.01472502,0.05672377,-5.163543,-0.01430176,0.9998668,-0.007860647,-2.878004,-0.05683196,0.007035887,0.9983589,83.00846
0.9959138,0.01420072,0.08918593,-5.10562,-0.0136705,0.9998851,-0.006553178,-2.895751,-0.08926873,0.005307184,0.9959934,83.45454
0.9920007,0.01389449,0.1254661,-5.02956,-0.01324753,0.9998943,-0.005989348,-2.911918,-0.125536,0.00427932,0.9920798,83.8853
0.9859899,0.01389745,0.1662252,-4.934649,-0.01302694,0.9998951,-0.006326123,-2.926167,-0.1662957,0.004072087,0.9860675,84.31338
0.9775146,0.01346779,0.2104374,-4.817297,-0.01236226,0.999902,-0.006568159,-2.942364,-0.2105053,0.003818988,0.9775852,84.72869
0.9660755,0.01536344,0.2578024,-4.680938,-0.01364848,0.9998712,-0.008440597,-2.961855,-0.2578989,0.004635642,0.9661607,85.1182
0.9507397,0.01607587,0.3095733,-4.519193,-0.013199,0.999848,-0.0113854,-2.980545,-0.3097093,0.006738488,0.9508074,85.50171
0.9313823,0.01599263,0.3636913,-4.336344,-0.01189395,0.999838,-0.0135066,-2.995233,-0.3638483,0.00825408,0.9314216,85.85373
0.9076306,0.01642664,0.4194484,-4.130089,-0.01094447,0.9998204,-0.01547307,-3.006846,-0.4196272,0.009453184,0.9076472,86.20001
0.8794214,0.01652575,0.4757573,-3.903866,-0.009195858,0.9998005,-0.01773051,-3.018353,-0.4759554,0.01121759,0.8793978,86.52588
0.847002,0.0146349,0.5313884,-3.65638,-0.004922887,0.999794,-0.01968841,-3.030941,-0.531567,0.01406015,0.8468995,86.8121
0.8111527,0.01400217,0.5846668,-3.393066,-0.002514888,0.9997876,-0.0204548,-3.048142,-0.584829,0.01512159,0.8110156,87.09558
0.7722941,0.01213857,0.6351492,-3.115393,-7.665609E-05,0.9998192,-0.01901471,-3.063358,-0.6352652,0.01463625,0.7721553,87.34503
0.7306835,0.0113909,0.6826214,-2.817803,-0.0002276654,0.9998648,-0.01644104,-3.074584,-0.6827163,0.01185778,0.7305872,87.59401
0.6869081,0.0100239,0.7266752,-2.508137,0.001642222,0.9998809,-0.01534491,-3.08446,-0.7267424,0.0117339,0.6868098,87.8201
0.6415606,0.00860591,0.7670241,-2.182602,0.0058016,0.999854,-0.01607086,-3.093149,-0.7670504,0.01476039,0.641417,88.00813
0.5961032,0.005416591,0.8028896,-1.847638,0.01299442,0.9997812,-0.01639257,-3.103538,-0.8028026,0.02020475,0.5959023,88.18799
0.5506435,0.006831839,0.8347126,-1.511055,0.01267694,0.9997827,-0.01654562,-3.116572,-0.8346443,0.01969233,0.5504372,88.34349
0.5045001,0.009750747,0.8633566,-1.165582,0.008934955,0.9998237,-0.01651313,-3.127427,-0.8633654,0.01604492,0.504324,88.50204
0.4602983,0.01148164,0.8876901,-0.8110714,0.00870464,0.9998099,-0.0174455,-3.138031,-0.8877216,0.01575715,0.4601108,88.64159
0.4188673,0.009627242,0.9079964,-0.4500223,0.01561927,0.9997194,-0.01780508,-3.146259,-0.9079131,0.0216402,0.4185994,88.74795
0.3806252,0.001378826,0.9247284,-0.07268361,0.03173796,0.9993902,-0.01455374,-3.150458,-0.9241845,0.03488851,0.3803494,88.83995
0.3461082,-0.002337058,0.9381917,0.3020916,0.03764494,0.9992261,-0.0113985,-3.156586,-0.937439,0.03926327,0.3459283,88.93047
0.3138409,0.001002432,0.9494751,0.676345,0.03611653,0.9992631,-0.01299301,-3.166835,-0.9487884,0.03836947,0.3135734,89.02315
0.2833112,0.008752363,0.9589881,1.050891,0.02492263,0.9995534,-0.01648542,-3.185174,-0.9587041,0.028571,0.2829665,89.12503
0.2551133,0.01327093,0.9668201,1.434583,0.01946154,0.9996327,-0.01885662,-3.205997,-0.9667153,0.02362638,0.2547613,89.21056
0.2298762,0.01514276,0.9731021,1.83291,0.02080734,0.9995739,-0.02047003,-3.222114,-0.9729974,0.02495324,0.2294632,89.27715
0.206735,0.01580712,0.9782693,2.240743,0.0274705,0.9993815,-0.02195352,-3.234217,-0.9780112,0.0314121,0.2061729,89.3295
0.1870149,0.02174817,0.9821163,2.66275,0.036317,0.9989184,-0.02903574,-3.232193,-0.9816855,0.04109762,0.1860228,89.3721
0.1677054,0.02973015,0.9853888,3.089762,0.0389192,0.9985663,-0.03675147,-3.233114,-0.9850686,0.04451395,0.1663079,89.41899
0.1501195,0.03105637,0.98818,3.53677,0.03662397,0.9986458,-0.03694904,-3.247013,-0.9879892,0.04173784,0.1487788,89.47222
0.1346625,0.02612444,0.9905471,4.002128,0.03409387,0.9989383,-0.03098074,-3.269703,-0.9903048,0.03794352,0.1336289,89.52059
0.1200339,0.02244059,0.9925162,4.475771,0.03438479,0.9990507,-0.02674681,-3.292077,-0.9921741,0.03733797,0.1191484,89.55606
0.106645,0.0201568,0.9940929,4.962461,0.03689254,0.9990258,-0.02421462,-3.311658,-0.9936124,0.03925697,0.1057975,89.58341
0.0948166,0.01910255,0.9953115,5.460049,0.04091002,0.9988965,-0.02306858,-3.327578,-0.9946538,0.04290548,0.09393048,89.60332
0.08451437,0.01970806,0.9962274,5.974572,0.04433756,0.9987397,-0.02351912,-3.344693,-0.9954353,0.04615798,0.08353405,89.62101
0.0761114,0.02033196,0.996892,6.504623,0.04662512,0.9986258,-0.02392709,-3.36274,-0.9960086,0.04830132,0.07505883,89.63826
0.07011217,0.02055161,0.9973274,7.050381,0.04845902,0.9985372,-0.02398322,-3.379767,-0.9963613,0.05001101,0.0690137,89.65473
0.0643362,0.02169879,0.9976924,7.614093,0.04999818,0.9984379,-0.02493915,-3.394968,-0.9966749,0.05148728,0.06315079,89.67153
0.05805224,0.02266708,0.9980562,8.197957,0.05045707,0.9983978,-0.0256097,-3.409306,-0.9970376,0.05184568,0.05681551,89.68785
0.05340714,0.02263529,0.9983163,8.800912,0.05292689,0.9982736,-0.02546577,-3.4262,-0.9971692,0.05419782,0.05211692,89.70167
0.04996154,0.0224389,0.9984991,9.42023,0.05465687,0.998188,-0.02516676,-3.442284,-0.9972544,0.05583219,0.04864457,89.70786
0.04649404,0.02206005,0.998675,10.05978,0.05576839,0.9981395,-0.02464457,-3.460292,-0.9973606,0.05684031,0.04517728,89.71666
0.04330615,0.02144658,0.9988317,10.71458,0.05731411,0.9980697,-0.02391518,-3.477648,-0.9974165,0.05828281,0.04199336,89.71954
0.04207275,0.0210856,0.9988921,11.38837,0.0619778,0.9977967,-0.02367295,-3.495197,-0.9971903,0.0629051,0.04067321,89.72145
0.04227179,0.02071974,0.9988913,12.07462,0.06595748,0.997546,-0.02348308,-3.511618,-0.9969266,0.06687701,0.04080144,89.72018
0.0441034,0.02054931,0.9988156,12.7819,0.06780199,0.9974216,-0.02351448,-3.529809,-0.9967235,0.06875874,0.0425964,89.72729
0.04733313,0.02077681,0.9986631,13.50501,0.0702074,0.9972418,-0.02407483,-3.549541,-0.9964088,0.07125306,0.04574389,89.73868
0.0510726,0.02062413,0.998482,14.24395,0.0709717,0.997184,-0.02422755,-3.570045,-0.9961699,0.07210131,0.04946505,89.75239
0.0548512,0.0187366,0.9983188,15.0026,0.07237751,0.9971191,-0.02269077,-3.595307,-0.9958678,0.07350043,0.05333707,89.77631
0.05870203,0.01722669,0.9981269,15.77368,0.07228987,0.9971527,-0.02146141,-3.621398,-0.9956546,0.07341427,0.05728957,89.80526
0.06263966,0.01506436,0.9979225,16.56055,0.06951846,0.9973916,-0.01942003,-3.645849,-0.9956121,0.07059048,0.06142902,89.84339
0.0665983,0.01396403,0.9976822,17.35473,0.06848,0.9974803,-0.01853246,-3.669719,-0.9954271,0.06955549,0.06547424,89.88363
0.07057071,0.01479215,0.9973971,18.15651,0.06595721,0.9976326,-0.01946245,-3.696455,-0.9953237,0.067159,0.06942799,89.92948
0.07390613,0.01816167,0.9970998,18.95996,0.06387777,0.9976948,-0.0229072,-3.726996,-0.9952173,0.06538548,0.07257563,89.97884
0.07513596,0.02442768,0.9968741,19.76819,0.05827767,0.9978836,-0.0288449,-3.758629,-0.9954688,0.06026278,0.07355335,90.03338
0.07474794,0.02749119,0.9968235,20.58193,0.05566893,0.997946,-0.03169656,-3.789412,-0.9956473,0.05786133,0.073064,90.08278
0.07476584,0.02757564,0.9968198,21.39947,0.05324229,0.9980814,-0.03160395,-3.828201,-0.9957787,0.05543585,0.07315419,90.13241
0.07451993,0.02494887,0.9969074,22.21735,0.05043155,0.9983135,-0.02875388,-3.869642,-0.9959434,0.05241831,0.07313604,90.18269
0.07437195,0.02433854,0.9969336,23.03432,0.05132069,0.998284,-0.02820007,-3.908789,-0.9959091,0.0532606,0.07299525,90.22769
0.07447614,0.0232276,0.9969523,23.85148,0.04903232,0.9984342,-0.02692503,-3.948711,-0.9960166,0.05088814,0.07322062,90.27374
0.07410208,0.02327013,0.9969792,24.6666,0.04734121,0.9985185,-0.02682478,-3.991884,-0.9961263,0.04918596,0.07289066,90.31732
0.07412396,0.02412341,0.9969572,25.47837,0.04481095,0.998617,-0.02749528,-4.031552,-0.9962417,0.04671265,0.07294045,90.365
0.07273598,0.02538877,0.9970281,26.2888,0.04182689,0.9987188,-0.02848322,-4.070675,-0.9964737,0.04377433,0.07158085,90.41153
0.06992106,0.0254814,0.9972271,27.10009,0.03897825,0.9988405,-0.02825561,-4.110043,-0.9967907,0.04084581,0.06884676,90.45782
0.06591466,0.0241763,0.9975324,27.90992,0.03637502,0.9989837,-0.02661506,-4.149285,-0.997162,0.03803957,0.06496825,90.49922
0.06089788,0.02167742,0.9979086,28.7218,0.03431028,0.9991278,-0.02379771,-4.189372,-0.9975541,0.03568775,0.06010101,90.53737
0.05454557,0.01931204,0.9983245,29.53344,0.03223633,0.9992577,-0.0210914,-4.227712,-0.9979907,0.03333275,0.05388253,90.56802
0.04700058,0.01930296,0.9987084,30.34032,0.03172229,0.9992801,-0.02080691,-4.26442,-0.998391,0.03265924,0.04635441,90.58889
0.0381621,0.02033872,0.9990646,31.14204,0.03120822,0.9992809,-0.02153522,-4.298961,-0.9987841,0.03200084,0.03749992,90.60259
0.02806847,0.02112184,0.9993829,31.94324,0.03180308,0.9992517,-0.02201229,-4.332533,-0.9990999,0.03240129,0.02737573,90.60409
0.01781185,0.02023573,0.9996366,32.74069,0.03296529,0.9992397,-0.02081509,-4.3668,-0.9992977,0.03332406,0.01713123,90.59833
0.006968081,0.01874427,0.9998001,33.53267,0.03197931,0.9993087,-0.01895795,-4.400925,-0.9994642,0.03210501,0.006363835,90.58651
-0.004213761,0.01806636,0.9998279,34.32424,0.0333777,0.9992822,-0.01791584,-4.430514,-0.9994339,0.03329646,-0.004813748,90.56241
-0.01536171,0.01808549,0.9997185,35.11039,0.03379189,0.9992746,-0.01755822,-4.460151,-0.9993108,0.03351264,-0.01596171,90.52962
-0.02648072,0.01872506,0.999474,35.88915,0.03400306,0.9992628,-0.01782022,-4.490465,-0.9990708,0.03351327,-0.0270979,90.49003
-0.03725612,0.01985515,0.9991085,36.66363,0.03374649,0.9992573,-0.01859973,-4.51981,-0.9987357,0.03302344,-0.03789849,90.44253
-0.04758921,0.02088992,0.9986486,37.43083,0.03458039,0.9992164,-0.01925393,-4.548257,-0.9982682,0.03361737,-0.0482743,90.38673
-0.05718399,0.02164931,0.9981289,38.18958,0.03548667,0.9991771,-0.01963898,-4.577147,-0.9977327,0.03429723,-0.05790519,90.32361
-0.06683215,0.0220867,0.9975198,38.94049,0.03617941,0.9991511,-0.01969887,-4.607065,-0.997108,0.03477315,-0.0675745,90.25165
-0.07637784,0.02219893,0.9968318,39.68363,0.03679438,0.9991339,-0.019431,-4.635152,-0.9963998,0.0351937,-0.07712847,90.17629
-0.08502155,0.02197809,0.9961367,40.41876,0.03826025,0.9990913,-0.01877773,-4.66402,-0.9956442,0.03651592,-0.08578518,90.09176
-0.09242347,0.02068885,0.9955049,41.14574,0.03988263,0.9990587,-0.01705998,-4.69221,-0.9949207,0.0381266,-0.09316159,90.0029
-0.09778459,0.0192455,0.9950215,41.86324,0.04272773,0.9989723,-0.01512291,-4.72176,-0.9942899,0.04103621,-0.0985064,89.91031
-0.1017231,0.01749021,0.994659,42.57483,0.04579707,0.9988677,-0.01288059,-4.746579,-0.993758,0.0442422,-0.102409,89.81611
-0.1045887,0.01626385,0.9943826,43.27463,0.04754502,0.9988048,-0.01133542,-4.770015,-0.9933784,0.04609237,-0.1052369,89.72399
-0.1064238,0.01554435,0.9941994,43.95946,0.04803206,0.9987908,-0.01047457,-4.793116,-0.99316,0.04663869,-0.1070417,89.63442
-0.1074152,0.01566224,0.9940909,44.63116,0.04845889,0.99877,-0.01049981,-4.815263,-0.9930325,0.04704469,-0.108042,89.54649
-0.1066568,0.01685791,0.994153,45.28497,0.0494948,0.9987067,-0.01162513,-4.83706,-0.9930632,0.04796549,-0.1073532,89.46022
-0.1039437,0.01811139,0.9944183,45.9228,0.05064114,0.9986336,-0.0128948,-4.858683,-0.9932931,0.04901813,-0.1047188,89.37856
-0.09900439,0.01888729,0.9949078,46.54259,0.05067771,0.9986181,-0.01391474,-4.880596,-0.9937957,0.04904201,-0.09982473,89.3065
-0.09158105,0.01937642,0.9956091,47.14397,0.04996096,0.9986409,-0.01483978,-4.902936,-0.9945435,0.04838254,-0.09242464,89.24451
-0.08067749,0.01959419,0.9965477,47.72631,0.04891325,0.99868,-0.01567626,-4.926346,-0.9955393,0.04747965,-0.08152941,89.19325
